dataset,alpha,algo,seed,chicken_violations,kernel_count,heuristic_violations,total_violations,chicken_ms,heuristic_ms
WikiSigned,0.50,gaia,2,30286,0,0,30286,22347,0
WikiSigned,0.50,gaia,3,30286,0,0,30286,22347,0
WikiSigned,0.50,gaia,6,30286,0,0,30286,22347,0
WikiSigned,0.50,gaia,7,30286,0,0,30286,22347,0
WikiSigned,0.50,gaia,8,30286,0,0,30286,22347,0
WikiSigned,0.50,gaia,4,30286,0,0,30286,22347,0
WikiSigned,0.50,gaia,1,30286,0,0,30286,22347,0
WikiSigned,0.50,gaia,5,30286,0,0,30286,22347,0
WikiSigned,0.50,gaia,9,30286,0,0,30286,22347,0
WikiSigned,0.50,gaia,12,30286,0,0,30286,22347,0
WikiSigned,0.50,gaia,10,30286,0,0,30286,22347,0
WikiSigned,0.50,gaia,13,30286,0,0,30286,22347,0
WikiSigned,0.50,gaia,11,30286,0,0,30286,22347,0
WikiSigned,0.50,gaia,15,30286,0,0,30286,22347,0
WikiSigned,0.50,gaia,14,30286,0,0,30286,22347,0
WikiSigned,0.50,gaia,17,30286,0,0,30286,22347,0
WikiSigned,0.50,gaia,16,30286,0,0,30286,22347,0
WikiSigned,0.50,gaia,18,30286,0,0,30286,22347,0
WikiSigned,0.50,gaia,19,30286,0,0,30286,22347,0
WikiSigned,0.50,gaia,20,30286,0,0,30286,22347,0
WikiSigned,0.50,gaia,21,30286,0,0,30286,22347,0
WikiSigned,0.50,gaia,22,30286,0,0,30286,22347,0
WikiSigned,0.50,gaia,24,30286,0,0,30286,22347,0
WikiSigned,0.50,gaia,25,30286,0,0,30286,22347,0
WikiSigned,0.50,gaia,26,30286,0,0,30286,22347,0
WikiSigned,0.50,gaia,23,30286,0,0,30286,22347,0
WikiSigned,0.50,gaia,28,30286,0,0,30286,22347,0
WikiSigned,0.50,gaia,27,30286,0,0,30286,22347,0
WikiSigned,0.50,gaia,29,30286,0,0,30286,22347,0
WikiSigned,0.50,gaia,30,30286,0,0,30286,22347,0
WikiSigned,0.50,gaia,31,30286,0,0,30286,22347,0
WikiSigned,0.50,gaia,33,30286,0,0,30286,22347,0
WikiSigned,0.50,gaia,32,30286,0,0,30286,22347,0
WikiSigned,0.50,gaia,35,30286,0,0,30286,22347,0
WikiSigned,0.50,gaia,34,30286,0,0,30286,22347,0
WikiSigned,0.50,gaia,36,30286,0,0,30286,22347,0
WikiSigned,0.50,gaia,37,30286,0,0,30286,22347,0
WikiSigned,0.50,gaia,38,30286,0,0,30286,22347,0
WikiSigned,0.50,gaia,39,30286,0,0,30286,22347,0
WikiSigned,0.50,gaia,42,30286,0,0,30286,22347,0
WikiSigned,0.50,gaia,40,30286,0,0,30286,22347,0
WikiSigned,0.50,gaia,41,30286,0,0,30286,22347,0
WikiSigned,0.50,gaia,44,30286,0,0,30286,22347,0
WikiSigned,0.50,gaia,43,30286,0,0,30286,22347,0
WikiSigned,0.50,gaia,46,30286,0,0,30286,22347,0
WikiSigned,0.50,gaia,47,30286,0,0,30286,22347,0
WikiSigned,0.50,gaia,49,30286,0,0,30286,22347,0
WikiSigned,0.50,gaia,45,30286,0,0,30286,22347,0
WikiSigned,0.50,gaia,50,30286,0,0,30286,22347,0
WikiSigned,0.50,gaia,48,30286,0,0,30286,22347,0
WikiSigned,0.50,venus,1,30286,0,0,30286,22347,0
WikiSigned,0.50,venus,2,30286,0,0,30286,22347,0
WikiSigned,0.50,venus,3,30286,0,0,30286,22347,0
WikiSigned,0.50,venus,4,30286,0,0,30286,22347,0
WikiSigned,0.50,venus,5,30286,0,0,30286,22347,0
WikiSigned,0.50,venus,6,30286,0,0,30286,22347,0
WikiSigned,0.50,venus,7,30286,0,0,30286,22347,0
WikiSigned,0.50,venus,10,30286,0,0,30286,22347,0
WikiSigned,0.50,venus,9,30286,0,0,30286,22347,0
WikiSigned,0.50,venus,8,30286,0,0,30286,22347,0
WikiSigned,0.50,venus,11,30286,0,0,30286,22347,0
WikiSigned,0.50,venus,12,30286,0,0,30286,22347,0
WikiSigned,0.50,venus,14,30286,0,0,30286,22347,0
WikiSigned,0.50,venus,13,30286,0,0,30286,22347,0
WikiSigned,0.50,venus,16,30286,0,0,30286,22347,0
WikiSigned,0.50,venus,18,30286,0,0,30286,22347,0
WikiSigned,0.50,venus,15,30286,0,0,30286,22347,0
WikiSigned,0.50,venus,17,30286,0,0,30286,22347,0
WikiSigned,0.50,venus,19,30286,0,0,30286,22347,0
WikiSigned,0.50,venus,21,30286,0,0,30286,22347,0
WikiSigned,0.50,venus,20,30286,0,0,30286,22347,0
WikiSigned,0.50,venus,22,30286,0,0,30286,22347,0
WikiSigned,0.50,venus,23,30286,0,0,30286,22347,0
WikiSigned,0.50,venus,25,30286,0,0,30286,22347,0
WikiSigned,0.50,venus,24,30286,0,0,30286,22347,0
WikiSigned,0.50,venus,27,30286,0,0,30286,22347,0
WikiSigned,0.50,venus,26,30286,0,0,30286,22347,0
WikiSigned,0.50,venus,28,30286,0,0,30286,22347,0
WikiSigned,0.50,venus,29,30286,0,0,30286,22347,0
WikiSigned,0.50,venus,31,30286,0,0,30286,22347,0
WikiSigned,0.50,venus,30,30286,0,0,30286,22347,0
WikiSigned,0.50,venus,32,30286,0,0,30286,22347,0
WikiSigned,0.50,venus,33,30286,0,0,30286,22347,0
WikiSigned,0.50,venus,34,30286,0,0,30286,22347,0
WikiSigned,0.50,venus,35,30286,0,0,30286,22347,0
WikiSigned,0.50,venus,36,30286,0,0,30286,22347,0
WikiSigned,0.50,venus,38,30286,0,0,30286,22347,0
WikiSigned,0.50,venus,39,30286,0,0,30286,22347,0
WikiSigned,0.50,venus,37,30286,0,0,30286,22347,0
WikiSigned,0.50,venus,40,30286,0,0,30286,22347,0
WikiSigned,0.50,venus,41,30286,0,0,30286,22347,0
WikiSigned,0.50,venus,42,30286,0,0,30286,22347,0
WikiSigned,0.50,venus,44,30286,0,0,30286,22347,0
WikiSigned,0.50,venus,43,30286,0,0,30286,22347,0
WikiSigned,0.50,venus,45,30286,0,0,30286,22347,0
WikiSigned,0.50,venus,48,30286,0,0,30286,22347,0
WikiSigned,0.50,venus,47,30286,0,0,30286,22347,0
WikiSigned,0.50,venus,46,30286,0,0,30286,22347,0
WikiSigned,0.50,venus,49,30286,0,0,30286,22347,0
WikiSigned,0.50,venus,50,30286,0,0,30286,22347,0
WikiConflict,1.00,gaia,7,0,1,66202,66202,36018,175566
WikiConflict,1.00,gaia,1,0,1,66070,66070,36018,180827
WikiConflict,1.00,gaia,6,0,1,66305,66305,36018,180917
WikiConflict,1.00,gaia,5,0,1,66167,66167,36018,180989
WikiConflict,1.00,gaia,4,0,1,66080,66080,36018,181196
WikiConflict,1.00,gaia,3,0,1,66242,66242,36018,181238
WikiConflict,1.00,gaia,2,0,1,66093,66093,36018,181338
WikiConflict,1.00,gaia,8,0,1,66227,66227,36018,181376
WikiConflict,1.00,gaia,10,0,1,66427,66427,36018,181391
WikiConflict,1.00,gaia,9,0,1,66130,66130,36018,181567
WikiConflict,1.00,gaia,11,0,1,66250,66250,36018,99987
WikiConflict,1.00,gaia,13,0,1,66154,66154,36018,163784
WikiConflict,1.00,gaia,12,0,1,66060,66060,36018,179944
WikiConflict,1.00,gaia,14,0,1,66066,66066,36018,180988
WikiConflict,1.00,gaia,15,0,1,66212,66212,36018,181051
WikiConflict,1.00,gaia,16,0,1,66319,66319,36018,181054
WikiConflict,1.00,gaia,17,0,1,66352,66352,36018,180988
WikiConflict,1.00,gaia,18,0,1,66136,66136,36018,180956
WikiConflict,1.00,gaia,19,0,1,66294,66294,36018,180979
WikiConflict,1.00,gaia,20,0,1,65737,65737,36018,180966
WikiConflict,1.00,gaia,21,0,1,66263,66263,36018,180873
WikiConflict,1.00,gaia,22,0,1,66352,66352,36018,180844
WikiConflict,1.00,gaia,23,0,1,66191,66191,36018,180616
WikiConflict,1.00,gaia,24,0,1,66139,66139,36018,180760
WikiConflict,1.00,gaia,26,0,1,66308,66308,36018,180595
WikiConflict,1.00,gaia,28,0,1,66123,66123,36018,180608
WikiConflict,1.00,gaia,27,0,1,66386,66386,36018,180627
WikiConflict,1.00,gaia,30,0,1,66344,66344,36018,180851
WikiConflict,1.00,gaia,25,0,1,66041,66041,36018,181233
WikiConflict,1.00,gaia,29,0,1,66150,66150,36018,181144
WikiConflict,1.00,gaia,31,0,1,66282,66282,36018,181020
WikiConflict,1.00,gaia,36,0,1,66311,66311,36018,145020
WikiConflict,1.00,gaia,32,0,1,66055,66055,36018,180581
WikiConflict,1.00,gaia,33,0,1,66384,66384,36018,180934
WikiConflict,1.00,gaia,34,0,1,66347,66347,36018,180940
WikiConflict,1.00,gaia,35,0,1,66201,66201,36018,180896
WikiConflict,1.00,gaia,37,0,1,66054,66054,36018,181049
WikiConflict,1.00,gaia,38,0,1,66096,66096,36018,180781
WikiConflict,1.00,gaia,40,0,1,65977,65977,36018,180823
WikiConflict,1.00,gaia,39,0,1,65999,65999,36018,180908
WikiConflict,1.00,gaia,41,0,1,66229,66229,36018,180861
WikiConflict,1.00,gaia,47,0,1,66191,66191,36018,140799
WikiConflict,1.00,gaia,42,0,1,66087,66087,36018,180886
WikiConflict,1.00,gaia,43,0,1,66183,66183,36018,180867
WikiConflict,1.00,gaia,44,0,1,66466,66466,36018,180930
WikiConflict,1.00,gaia,45,0,1,66079,66079,36018,180696
WikiConflict,1.00,gaia,46,0,1,66157,66157,36018,180993
WikiConflict,1.00,gaia,48,0,1,66288,66288,36018,180652
WikiConflict,1.00,gaia,49,0,1,66398,66398,36018,180746
WikiConflict,1.00,gaia,50,0,1,66363,66363,36018,180797
WikiConflict,1.00,venus,1,0,1,65874,65874,36018,146626
WikiConflict,1.00,venus,4,0,1,65943,65943,36018,155651
WikiConflict,1.00,venus,2,0,1,65755,65755,36018,181037
WikiConflict,1.00,venus,7,0,1,65761,65761,36018,141735
WikiConflict,1.00,venus,3,0,1,65876,65876,36018,181056
WikiConflict,1.00,venus,5,0,1,65849,65849,36018,181005
WikiConflict,1.00,venus,6,0,1,65812,65812,36018,180617
WikiConflict,1.00,venus,8,0,1,66023,66023,36018,181059
WikiConflict,1.00,venus,9,0,1,65959,65959,36018,180836
WikiConflict,1.00,venus,10,0,1,66003,66003,36018,180938
WikiConflict,1.00,venus,11,0,1,66005,66005,36018,181288
WikiConflict,1.00,venus,12,0,1,65872,65872,36018,180868
WikiConflict,1.00,venus,13,0,1,65753,65753,36018,181063
WikiConflict,1.00,venus,14,0,1,66024,66024,36018,180884
WikiConflict,1.00,venus,15,0,1,65805,65805,36018,180747
WikiConflict,1.00,venus,16,0,1,65777,65777,36018,180915
WikiConflict,1.00,venus,17,0,1,65906,65906,36018,181189
WikiConflict,1.00,venus,18,0,1,65815,65815,36018,180979
WikiConflict,1.00,venus,19,0,1,65922,65922,36018,180950
WikiConflict,1.00,venus,20,0,1,65977,65977,36018,180932
WikiConflict,1.00,venus,21,0,1,65954,65954,36018,181201
WikiConflict,1.00,venus,22,0,1,65925,65925,36018,181075
WikiConflict,1.00,venus,23,0,1,65761,65761,36018,180858
WikiConflict,1.00,venus,24,0,1,65890,65890,36018,180995
WikiConflict,1.00,venus,25,0,1,65913,65913,36018,180964
WikiConflict,1.00,venus,27,0,1,66001,66001,36018,177653
WikiConflict,1.00,venus,26,0,1,65974,65974,36018,181035
WikiConflict,1.00,venus,30,0,1,66156,66156,36018,180720
WikiConflict,1.00,venus,29,0,1,65800,65800,36018,181176
WikiConflict,1.00,venus,28,0,1,66033,66033,36018,181197
WikiConflict,1.00,venus,31,0,1,65962,65962,36018,181010
WikiConflict,1.00,venus,32,0,1,65935,65935,36018,181123
WikiConflict,1.00,venus,33,0,1,65923,65923,36018,180910
WikiConflict,1.00,venus,34,0,1,65749,65749,36018,180843
WikiConflict,1.00,venus,35,0,1,65925,65925,36018,180871
WikiConflict,1.00,venus,36,0,1,65909,65909,36018,180809
WikiConflict,1.00,venus,37,0,1,65788,65788,36018,180601
WikiConflict,1.00,venus,38,0,1,65929,65929,36018,180778
WikiConflict,1.00,venus,39,0,1,65733,65733,36018,181086
WikiConflict,1.00,venus,40,0,1,65884,65884,36018,181123
WikiConflict,1.00,venus,41,0,1,65831,65831,36018,139652
WikiConflict,1.00,venus,43,0,1,65799,65799,36018,152755
WikiConflict,1.00,venus,42,0,1,65958,65958,36018,181001
WikiConflict,1.00,venus,50,0,1,65807,65807,36018,137722
WikiConflict,1.00,venus,44,0,1,66116,66116,36018,180711
WikiConflict,1.00,venus,45,0,1,65913,65913,36018,180616
WikiConflict,1.00,venus,46,0,1,65989,65989,36018,179333
WikiConflict,1.00,venus,47,0,1,65828,65828,36018,180889
WikiConflict,1.00,venus,48,0,1,65901,65901,36018,180690
WikiConflict,1.00,venus,49,0,1,65888,65888,36018,180624
WikiConflict,0.90,gaia,7,12379,1,28872,41251,48311,26528
WikiConflict,0.90,gaia,9,12379,1,29339,41718,48311,34045
WikiConflict,0.90,gaia,3,12379,1,29054,41433,48311,35023
WikiConflict,0.90,gaia,10,12379,1,29315,41694,48311,35394
WikiConflict,0.90,gaia,4,12379,1,28817,41196,48311,53838
WikiConflict,0.90,gaia,2,12379,1,28783,41162,48311,58604
WikiConflict,0.90,gaia,8,12379,1,28862,41241,48311,63131
WikiConflict,0.90,gaia,5,12379,1,28753,41132,48311,66028
WikiConflict,0.90,gaia,14,12379,1,28950,41329,48311,39707
WikiConflict,0.90,gaia,12,12379,1,29063,41442,48311,48624
WikiConflict,0.90,gaia,11,12379,1,28663,41042,48311,63687
WikiConflict,0.90,gaia,1,12379,1,28823,41202,48311,99058
WikiConflict,0.90,gaia,18,12379,1,28519,40898,48311,43963
WikiConflict,0.90,gaia,16,12379,1,28709,41088,48311,53727
WikiConflict,0.90,gaia,6,12379,1,28693,41072,48311,114509
WikiConflict,0.90,gaia,19,12379,1,28875,41254,48311,44148
WikiConflict,0.90,gaia,13,12379,1,28463,40842,48311,89638
WikiConflict,0.90,gaia,20,12379,1,28999,41378,48311,42239
WikiConflict,0.90,gaia,15,12379,1,28712,41091,48311,74666
WikiConflict,0.90,gaia,17,12379,1,28764,41143,48311,73825
WikiConflict,0.90,gaia,21,12379,1,28804,41183,48311,64113
WikiConflict,0.90,gaia,23,12379,1,28697,41076,48311,44382
WikiConflict,0.90,gaia,24,12379,1,28614,40993,48311,60528
WikiConflict,0.90,gaia,26,12379,1,28407,40786,48311,56785
WikiConflict,0.90,gaia,27,12379,1,28619,40998,48311,52777
WikiConflict,0.90,gaia,25,12379,1,28647,41026,48311,72608
WikiConflict,0.90,gaia,22,12379,1,28921,41300,48311,96184
WikiConflict,0.90,gaia,28,12379,1,28732,41111,48311,70432
WikiConflict,0.90,gaia,30,12379,1,28712,41091,48311,59961
WikiConflict,0.90,gaia,29,12379,1,28819,41198,48311,72435
WikiConflict,0.90,gaia,32,12379,1,28823,41202,48311,50043
WikiConflict,0.90,gaia,31,12379,1,29123,41502,48311,53527
WikiConflict,0.90,gaia,33,12379,1,28858,41237,48311,46950
WikiConflict,0.90,gaia,37,12379,1,28662,41041,48311,33653
WikiConflict,0.90,gaia,40,12379,1,28865,41244,48311,46787
WikiConflict,0.90,gaia,35,12379,1,28747,41126,48311,72306
WikiConflict,0.90,gaia,41,12379,1,28714,41093,48311,52616
WikiConflict,0.90,gaia,38,12379,1,29117,41496,48311,62060
WikiConflict,0.90,gaia,36,12379,1,29194,41573,48311,71385
WikiConflict,0.90,gaia,44,12379,1,28996,41375,48311,37657
WikiConflict,0.90,gaia,42,12379,1,29543,41922,48311,62166
WikiConflict,0.90,gaia,39,12379,1,28556,40935,48311,80370
WikiConflict,0.90,gaia,45,12379,1,28991,41370,48311,40756
WikiConflict,0.90,gaia,34,12379,1,28665,41044,48311,112449
WikiConflict,0.90,gaia,47,12379,1,28708,41087,48311,44435
WikiConflict,0.90,gaia,46,12379,1,28628,41007,48311,53440
WikiConflict,0.90,gaia,48,12379,1,28760,41139,48311,52277
WikiConflict,0.90,venus,2,12379,1,28402,40781,48311,36077
WikiConflict,0.90,venus,1,12379,1,28431,40810,48311,43760
WikiConflict,0.90,gaia,50,12379,1,28817,41196,48311,56404
WikiConflict,0.90,venus,4,12379,1,28200,40579,48311,44128
WikiConflict,0.90,gaia,43,12379,1,29180,41559,48311,114701
WikiConflict,0.90,gaia,49,12379,1,28859,41238,48311,78814
WikiConflict,0.90,venus,3,12379,1,28342,40721,48311,50342
WikiConflict,0.90,venus,9,12379,1,28340,40719,48311,38705
WikiConflict,0.90,venus,8,12379,1,28403,40782,48311,45050
WikiConflict,0.90,venus,6,12379,1,28328,40707,48311,58616
WikiConflict,0.90,venus,5,12379,1,28301,40680,48311,63539
WikiConflict,0.90,venus,10,12379,1,28297,40676,48311,47668
WikiConflict,0.90,venus,7,12379,1,28473,40852,48311,64301
WikiConflict,0.90,venus,12,12379,1,28628,41007,48311,45904
WikiConflict,0.90,venus,13,12379,1,28426,40805,48311,45229
WikiConflict,0.90,venus,11,12379,1,28373,40752,48311,52770
WikiConflict,0.90,venus,16,12379,1,28223,40602,48311,35601
WikiConflict,0.90,venus,17,12379,1,29034,41413,48311,37273
WikiConflict,0.90,venus,15,12379,1,28376,40755,48311,50853
WikiConflict,0.90,venus,14,12379,1,28257,40636,48311,64611
WikiConflict,0.90,venus,18,12379,1,28177,40556,48311,50203
WikiConflict,0.90,venus,23,12379,1,28826,41205,48311,33801
WikiConflict,0.90,venus,20,12379,1,28659,41038,48311,56471
WikiConflict,0.90,venus,27,12379,1,28495,40874,48311,30065
WikiConflict,0.90,venus,22,12379,1,28329,40708,48311,51189
WikiConflict,0.90,venus,25,12379,1,28353,40732,48311,37091
WikiConflict,0.90,venus,19,12379,1,28227,40606,48311,72183
WikiConflict,0.90,venus,26,12379,1,28195,40574,48311,47897
WikiConflict,0.90,venus,21,12379,1,28270,40649,48311,71488
WikiConflict,0.90,venus,28,12379,1,28186,40565,48311,48127
WikiConflict,0.90,venus,29,12379,1,28254,40633,48311,51066
WikiConflict,0.90,venus,32,12379,1,28423,40802,48311,37788
WikiConflict,0.90,venus,33,12379,1,28380,40759,48311,36435
WikiConflict,0.90,venus,31,12379,1,28465,40844,48311,40609
WikiConflict,0.90,venus,30,12379,1,28274,40653,48311,43934
WikiConflict,0.90,venus,35,12379,1,29189,41568,48311,39047
WikiConflict,0.90,venus,36,12379,1,28406,40785,48311,41614
WikiConflict,0.90,venus,34,12379,1,28436,40815,48311,51285
WikiConflict,0.90,venus,24,12379,1,28103,40482,48311,102870
WikiConflict,0.90,venus,39,12379,1,28394,40773,48311,38615
WikiConflict,0.90,venus,37,12379,1,28315,40694,48311,52990
WikiConflict,0.90,venus,38,12379,1,28223,40602,48311,48056
WikiConflict,0.90,venus,42,12379,1,28416,40795,48311,46281
WikiConflict,0.90,venus,46,12379,1,28455,40834,48311,34001
WikiConflict,0.90,venus,43,12379,1,28304,40683,48311,46852
WikiConflict,0.90,venus,40,12379,1,28191,40570,48311,65718
WikiConflict,0.90,venus,41,12379,1,28405,40784,48311,72120
WikiConflict,0.90,venus,45,12379,1,28252,40631,48311,53778
WikiConflict,0.90,venus,44,12379,1,28218,40597,48311,57616
WikiConflict,0.90,venus,50,12379,1,28282,40661,48311,40883
WikiConflict,0.90,venus,47,12379,1,28143,40522,48311,51637
WikiConflict,0.90,venus,49,12379,1,28230,40609,48311,45101
WikiConflict,0.90,venus,48,12379,1,28328,40707,48311,49490
WikiConflict,0.80,gaia,2,24600,1,9936,34536,48184,9258
WikiConflict,0.80,gaia,9,24600,1,9828,34428,48184,9788
WikiConflict,0.80,gaia,6,24600,1,9753,34353,48184,10341
WikiConflict,0.80,gaia,10,24600,1,9910,34510,48184,12211
WikiConflict,0.80,gaia,3,24600,1,9608,34208,48184,13099
WikiConflict,0.80,gaia,1,24600,1,9811,34411,48184,13352
WikiConflict,0.80,gaia,8,24600,1,9755,34355,48184,14051
WikiConflict,0.80,gaia,4,24600,1,9754,34354,48184,14881
WikiConflict,0.80,gaia,14,24600,1,9926,34526,48184,4372
WikiConflict,0.80,gaia,12,24600,1,10018,34618,48184,9390
WikiConflict,0.80,gaia,7,24600,1,9800,34400,48184,20322
WikiConflict,0.80,gaia,16,24600,1,9826,34426,48184,8243
WikiConflict,0.80,gaia,5,24600,1,9768,34368,48184,23144
WikiConflict,0.80,gaia,11,24600,1,9904,34504,48184,15226
WikiConflict,0.80,gaia,13,24600,1,9848,34448,48184,14919
WikiConflict,0.80,gaia,15,24600,1,9861,34461,48184,12765
WikiConflict,0.80,gaia,17,24600,1,9818,34418,48184,13474
WikiConflict,0.80,gaia,18,24600,1,9858,34458,48184,13370
WikiConflict,0.80,gaia,20,24600,1,9641,34241,48184,10756
WikiConflict,0.80,gaia,21,24600,1,9849,34449,48184,11143
WikiConflict,0.80,gaia,22,24600,1,9831,34431,48184,10466
WikiConflict,0.80,gaia,25,24600,1,9824,34424,48184,7389
WikiConflict,0.80,gaia,19,24600,1,9825,34425,48184,16257
WikiConflict,0.80,gaia,23,24600,1,9775,34375,48184,12502
WikiConflict,0.80,gaia,24,24600,1,9878,34478,48184,14857
WikiConflict,0.80,gaia,32,24600,1,9764,34364,48184,9607
WikiConflict,0.80,gaia,26,24600,1,9698,34298,48184,16844
WikiConflict,0.80,gaia,28,24600,1,9614,34214,48184,14882
WikiConflict,0.80,gaia,27,24600,1,9828,34428,48184,15689
WikiConflict,0.80,gaia,34,24600,1,9848,34448,48184,8548
WikiConflict,0.80,gaia,31,24600,1,9989,34589,48184,12409
WikiConflict,0.80,gaia,29,24600,1,9878,34478,48184,14814
WikiConflict,0.80,gaia,30,24600,1,9886,34486,48184,15910
WikiConflict,0.80,gaia,33,24600,1,9785,34385,48184,16385
WikiConflict,0.80,gaia,42,24600,1,9805,34405,48184,8217
WikiConflict,0.80,gaia,35,24600,1,9765,34365,48184,15634
WikiConflict,0.80,gaia,37,24600,1,9822,34422,48184,12617
WikiConflict,0.80,gaia,36,24600,1,9739,34339,48184,15123
WikiConflict,0.80,gaia,44,24600,1,9937,34537,48184,9388
WikiConflict,0.80,gaia,38,24600,1,9649,34249,48184,16040
WikiConflict,0.80,gaia,43,24600,1,9664,34264,48184,13188
WikiConflict,0.80,gaia,45,24600,1,9669,34269,48184,9097
WikiConflict,0.80,gaia,39,24600,1,9702,34302,48184,18973
WikiConflict,0.80,gaia,41,24600,1,9727,34327,48184,18093
WikiConflict,0.80,gaia,47,24600,1,9900,34500,48184,8179
WikiConflict,0.80,gaia,40,24600,1,9755,34355,48184,23134
WikiConflict,0.80,gaia,46,24600,1,9751,34351,48184,14452
WikiConflict,0.80,gaia,50,24600,1,9985,34585,48184,11121
WikiConflict,0.80,venus,2,24600,1,9477,34077,48184,8576
WikiConflict,0.80,venus,3,24600,1,9508,34108,48184,9502
WikiConflict,0.80,gaia,48,24600,1,9939,34539,48184,15941
WikiConflict,0.80,venus,4,24600,1,9470,34070,48184,10810
WikiConflict,0.80,venus,1,24600,1,9471,34071,48184,12868
WikiConflict,0.80,gaia,49,24600,1,9861,34461,48184,16887
WikiConflict,0.80,venus,5,24600,1,9497,34097,48184,12327
WikiConflict,0.80,venus,6,24600,1,9453,34053,48184,9606
WikiConflict,0.80,venus,10,24600,1,9532,34132,48184,7097
WikiConflict,0.80,venus,7,24600,1,9508,34108,48184,10827
WikiConflict,0.80,venus,8,24600,1,9339,33939,48184,10614
WikiConflict,0.80,venus,11,24600,1,9531,34131,48184,8666
WikiConflict,0.80,venus,9,24600,1,9514,34114,48184,11762
WikiConflict,0.80,venus,12,24600,1,9546,34146,48184,10613
WikiConflict,0.80,venus,15,24600,1,9508,34108,48184,8697
WikiConflict,0.80,venus,16,24600,1,9468,34068,48184,8564
WikiConflict,0.80,venus,13,24600,1,9552,34152,48184,13330
WikiConflict,0.80,venus,14,24600,1,9564,34164,48184,12116
WikiConflict,0.80,venus,18,24600,1,9409,34009,48184,10578
WikiConflict,0.80,venus,19,24600,1,9531,34131,48184,10609
WikiConflict,0.80,venus,21,24600,1,9462,34062,48184,10275
WikiConflict,0.80,venus,17,24600,1,9476,34076,48184,14435
WikiConflict,0.80,venus,23,24600,1,9543,34143,48184,8828
WikiConflict,0.80,venus,22,24600,1,9573,34173,48184,10569
WikiConflict,0.80,venus,25,24600,1,9627,34227,48184,7934
WikiConflict,0.80,venus,24,24600,1,9534,34134,48184,10491
WikiConflict,0.80,venus,20,24600,1,9415,34015,48184,15007
WikiConflict,0.80,venus,26,24600,1,9521,34121,48184,12484
WikiConflict,0.80,venus,30,24600,1,9468,34068,48184,8862
WikiConflict,0.80,venus,29,24600,1,9507,34107,48184,10938
WikiConflict,0.80,venus,28,24600,1,9457,34057,48184,12135
WikiConflict,0.80,venus,27,24600,1,9417,34017,48184,13043
WikiConflict,0.80,venus,34,24600,1,9542,34142,48184,8284
WikiConflict,0.80,venus,32,24600,1,9424,34024,48184,11929
WikiConflict,0.80,venus,33,24600,1,9483,34083,48184,13295
WikiConflict,0.80,venus,31,24600,1,9482,34082,48184,17065
WikiConflict,0.80,venus,37,24600,1,9598,34198,48184,8517
WikiConflict,0.80,venus,38,24600,1,9454,34054,48184,7533
WikiConflict,0.80,venus,35,24600,1,9584,34184,48184,15579
WikiConflict,0.80,venus,36,24600,1,9440,34040,48184,12721
WikiConflict,0.80,venus,39,24600,1,9453,34053,48184,9273
WikiConflict,0.80,venus,42,24600,1,9517,34117,48184,7151
WikiConflict,0.80,venus,40,24600,1,9482,34082,48184,10930
